id,fecha,texto
1988643980943507748,2025-11-12T16:24:06.000Z,"@luis1985hdz @rthur013 Así se vió con Carlos Manzo,  primero un video donde culpa a Calderón  todos los chairos lo alabaron; y ahora un video reuniéndose con prianistas, es la justificación para que lo mataran."
1988643966057893924,2025-11-12T16:24:03.000Z,@AtypicalTeve @carlosalazraki @JesusRCuevas Mejor dinos cuanto les costó mandar a matar al pendejo martir de Carlos Manzo ? https://t.co/tLTZFDOw6b
1988643833761116644,2025-11-12T16:23:31.000Z,"El alcalde de Uruapan, Carlos Manzo, perdió la vida durante un evento en el centro del municipio.
Sheinbaum anunció un nuevo plan de seguridad para Michoacán.
Habitantes exigen claridad.
#Uruapan #Michoacán #CarlosManzo https://t.co/TiWYAdYRbo"
1988643712684208547,2025-11-12T16:23:02.000Z,"@EnsedeCiencia Y cuando estaba vivo Carlos Manzo ni lo pelaban. 
Chasm pinches hipócritas de 💩 💩 💩"
1988643528260694326,2025-11-12T16:22:19.000Z,"No saben quién era Carlos Manzo, solo son oportunistas!
¡Echa un vistazo al vídeo de José! #TikTok https://t.co/K3OlKQL9ZR"
1988643341760893240,2025-11-12T16:21:34.000Z,"@MONCAYOJUAN @Claudiashein ¡Sin escrupulos, malparidos, sanganos, asesinos! Aunque quieran manchar su legado todo el sexenio les recordaremos su omisión al grito desesperado de auxilio de Don Carlos Manzo. Nos vemos en 15 en las calles inútiles. https://t.co/YKinGrT2y8"
1988643321447883075,2025-11-12T16:21:29.000Z,"@PartidoMorenaMx @CitlaHM VICTIMA / AGRESORA
#FueClaudia
#Asesina de Carlos Manzo y Bernardo Bravo https://t.co/bXaD5xupDv"
1988643262132101572,2025-11-12T16:21:15.000Z,"@Pierkid @maps_black Fuera de Carlos Manzo (el alcalde de Uruapan) los otros no le afectaron mucho (por desgracia, el asesinato de Carlos Manzo, tampoco le va a afectar de una manera muy fea), esto debido a que o eran sujetos con fuertes nexos con el narco o realmente su municipio no era tan vistozo."
1988643255777743100,2025-11-12T16:21:14.000Z,"@Morena_Durango_ Claro la masona nos está llevando al control digital y hacen todo lo que pueden para distraernos de este problema, nos crean pantallas de humo reales como lo del sr. Carlos Manzo ellos generan todo estos disturbios para generar caos para no darnos cuenta de sus intenciones"
1988643187154448525,2025-11-12T16:20:57.000Z,"#Editorial
Michoacán: revelaciones ominosas

https://t.co/6Wv2QybyJi"
1988643109056712987,2025-11-12T16:20:39.000Z,@MLopezSanMartin Ahora resulta que la culpa fue Carlos Manzo
1988643107949429143,2025-11-12T16:20:38.000Z,"@OHarfuch @Claudiashein Si ajá, ¿y lo de Carlos Manzo? ¿ya se pusieron a investigar al líder de la Barredora @adan_augusto ? ¿Y que pasó con el caso de los crematorios clandestinos en Jalisco? ¿y el aumento de los secuestros en Chihuahua? ¿Le sigo? https://t.co/dPi3yiNGPC"
1988643079134568776,2025-11-12T16:20:31.000Z,"@arturoangel20 si culpa de los estatales que eran el primer circulo de seguridad a peticion del mismo carlos manzo, pendejin"
1988643005486784613,2025-11-12T16:20:14.000Z,"@LuisaAlcalde @Claudiashein @lopezobrador_ @GobiernoMX @GN_MEXICO_ La GN no es eficaz 14 de ellos"" cuidaban"" a Carlos Manzo y lo mataron.
Claudia está aplicando la política de Petro, si a los delitos (homicidios) dejamos de llamarlos así, dejan de serlo y contar. Las desapariciones aumentaron y no se cuentan, ni cuando aparecen los restos."
